Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location
0.3968253968253968,0.033707865168539325,0.09574468085106383,0.045871559633027525,0.6666666666666666,0.5602102139857676,0.42857142857142855,0.6666666666666666,0.35,1.0
0.2777777777777778,0.6404494382022472,0.7340425531914894,0.6880733944954128,0.3333333333333333,0.533053383288491,0.7142857142857143,1.0,0.325,0.0
0.47619047619047616,0.11235955056179775,0.0425531914893617,0.1559633027522936,0.6666666666666666,0.5775101209484775,0.7857142857142857,0.3333333333333333,0.275,0.0
0.21428571428571427,0.6179775280898876,0.22340425531914893,0.6697247706422018,1.0,0.453217330081219,0.07142857142857142,0.0,0.15,1.0
0.30158730158730157,0.7191011235955056,0.24468085106382978,0.8623853211009175,1.0,0.5196258392215041,0.14285714285714285,1.0,0.2,0.5
0.15079365079365079,0.5168539325842697,0.02127659574468085,0.8899082568807339,1.0,0.4784379793306343,0.0,0.0,0.1,0.0
0.15079365079365079,0.6853932584269663,0.0851063829787234,0.908256880733945,1.0,0.4713470290930119,0.07142857142857142,0.0,0.05,1.0
0.40476190476190477,0.6067415730337079,0.3617021276595745,0.6055045871559633,1.0,0.4788654479619802,0.07142857142857142,0.0,0.125,1.0
0.3253968253968254,0.21348314606741572,0.031914893617021274,0.3669724770642202,0.3333333333333333,0.5707209132741583,0.0,0.0,0.825,0.0
0.5396825396825397,0.16853932584269662,0.14893617021276595,0.01834862385321101,0.3333333333333333,0.5307400236365005,0.42857142857142855,1.0,0.325,0.0
0.42063492063492064,0.34831460674157305,0.24468085106382978,0.12844036697247707,0.3333333333333333,0.543714953858533,0.21428571428571427,0.0,0.25,0.5
0.3968253968253968,0.6179775280898876,0.3617021276595745,0.5596330275229358,1.0,0.508964268651462,0.0,0.6666666666666666,0.05,0.5
0.2222222222222222,0.8089887640449438,0.2872340425531915,0.7798165137614679,1.0,0.49440518997208877,0.07142857142857142,0.0,0.075,1.0
0.3333333333333333,0.4044943820224719,0.07446808510638298,0.13761467889908258,1.0,0.5110261761673666,0.07142857142857142,0.6666666666666666,0.275,1.0
0.30952380952380953,0.7865168539325843,0.425531914893617,0.8715596330275229,1.0,0.4914631999798836,0.21428571428571427,1.0,0.075,0.0
0.42857142857142855,0.8876404494382022,0.24468085106382978,0.7155963302752294,1.0,0.5165329779476475,0.21428571428571427,1.0,0.175,0.0
0.15873015873015872,0.7865168539325843,0.19148936170212766,0.46788990825688076,1.0,0.476250345746687,0.07142857142857142,0.0,0.05,1.0
0.4126984126984127,0.5617977528089888,0.8297872340425532,0.7339449541284404,1.0,0.5161055093163016,0.9285714285714286,1.0,0.025,0.5
0.373015873015873,0.7752808988764045,0.8617021276595744,0.6422018348623854,1.0,0.532801931152405,0.0,0.6666666666666666,0.175,0.0
0.35714285714285715,0.5393258426966292,0.22340425531914893,0.8899082568807339,1.0,0.5428851618094495,0.0,0.3333333333333333,0.15,0.5
0.16666666666666666,0.8202247191011236,0.20212765957446807,0.5229357798165137,1.0,0.49606477407025557,0.0,0.0,0.15,0.0
0.19047619047619047,0.4606741573033708,0.0425531914893617,0.5229357798165137,0.3333333333333333,0.4919409590384469,0.07142857142857142,0.0,0.15,0.0
0.15873015873015872,0.47191011235955055,0.2872340425531915,0.7155963302752294,1.0,0.4872136588800321,0.07142857142857142,0.0,0.175,0.0
0.373015873015873,0.29213483146067415,0.1276595744680851,0.1651376146788991,0.3333333333333333,0.5329276572204479,0.7142857142857143,0.6666666666666666,0.325,1.0
0.35714285714285715,0.6067415730337079,0.2553191489361702,0.30275229357798167,0.3333333333333333,0.5277477432170785,0.14285714285714285,0.6666666666666666,0.375,0.5
0.42857142857142855,0.6629213483146067,0.10638297872340426,0.7798165137614679,1.0,0.4804747416329299,0.14285714285714285,0.6666666666666666,0.225,1.0
0.18253968253968253,0.6292134831460674,0.23404255319148937,0.6972477064220184,0.3333333333333333,0.46853076516884984,0.0,0.0,0.1,0.0
0.30952380952380953,0.4943820224719101,0.3404255319148936,0.5321100917431193,1.0,0.551308808368327,0.21428571428571427,0.0,0.125,0.5
0.12698412698412698,0.48314606741573035,0.13829787234042554,0.5137614678899083,1.0,0.482310342226357,0.0,0.0,0.075,1.0
0.35714285714285715,0.02247191011235955,0.10638297872340426,0.06422018348623854,0.6666666666666666,0.5593804219366844,0.6428571428571429,0.3333333333333333,0.4,0.0
0.49206349206349204,0.42696629213483145,0.13829787234042554,0.10091743119266056,0.6666666666666666,0.5350147099499609,0.5714285714285714,0.0,0.275,0.0
0.42857142857142855,0.4606741573033708,0.05319148936170213,0.13761467889908258,1.0,0.5165329779476475,0.21428571428571427,0.3333333333333333,0.275,0.5
0.4126984126984127,0.651685393258427,0.19148936170212766,0.6146788990825688,1.0,0.5032814503759209,0.0,1.0,0.175,0.5
0.5158730158730159,0.1348314606741573,0.031914893617021274,0.10091743119266056,0.6666666666666666,0.5340843370464431,0.5,0.0,0.425,1.0
0.4603174603174603,0.7752808988764045,0.35106382978723405,0.7798165137614679,0.3333333333333333,0.5161809449571273,0.07142857142857142,0.3333333333333333,0.05,1.0
0.6031746031746031,0.5730337078651685,0.30851063829787234,0.8073394495412844,0.3333333333333333,0.5202544695617188,0.7857142857142857,0.3333333333333333,0.35,0.0
0.16666666666666666,0.7191011235955056,0.3404255319148936,0.908256880733945,1.0,0.45558098016042625,0.07142857142857142,0.0,0.1,0.0
0.40476190476190477,0.6292134831460674,0.22340425531914893,0.42201834862385323,0.3333333333333333,0.5385853302823805,0.14285714285714285,0.0,0.375,0.5
0.4126984126984127,0.6179775280898876,0.2872340425531915,0.1926605504587156,0.3333333333333333,0.5275968719354268,0.07142857142857142,0.0,0.25,1.0
0.5396825396825397,0.06741573033707865,0.19148936170212766,0.11009174311926606,0.6666666666666666,0.5771077975307399,0.35714285714285715,0.0,0.4,1.0
0.4603174603174603,0.6292134831460674,0.1702127659574468,0.1651376146788991,0.3333333333333333,0.5110513213809751,0.07142857142857142,0.0,0.425,1.0
0.40476190476190477,0.1797752808988764,0.010638297872340425,0.6972477064220184,1.0,0.9748547863914104,0.7142857142857143,0.0,0.25,0.5
0.6984126984126984,0.7528089887640449,0.3723404255319149,0.8990825688073395,1.0,0.4854534939274307,0.21428571428571427,0.3333333333333333,0.05,0.5
0.2857142857142857,0.48314606741573035,0.18085106382978725,0.5963302752293578,1.0,0.5321481555985818,0.14285714285714285,0.0,0.075,1.0
0.47619047619047616,0.4044943820224719,0.26595744680851063,0.3394495412844037,1.0,0.12062158968040439,0.7857142857142857,0.6666666666666666,0.575,0.0
0.4365079365079365,0.5168539325842697,0.20212765957446807,0.1743119266055046,0.6666666666666666,0.5420050793331488,0.35714285714285715,0.0,0.45,1.0
0.3412698412698413,0.6629213483146067,0.22340425531914893,0.10091743119266056,1.0,0.5054439387462596,0.21428571428571427,0.6666666666666666,0.275,0.5
0.3888888888888889,0.011235955056179775,0.14893617021276595,0.0,0.6666666666666666,0.5407478186527193,0.35714285714285715,0.6666666666666666,0.3,0.0
0.36507936507936506,0.47191011235955055,0.13829787234042554,0.11009174311926606,0.6666666666666666,0.5394905579722898,0.5,0.0,0.475,0.5
0.2857142857142857,0.48314606741573035,0.30851063829787234,0.42201834862385323,0.3333333333333333,0.5266162086046919,0.2857142857142857,0.0,0.25,0.0
0.15873015873015872,0.7528089887640449,0.11702127659574468,0.6330275229357798,1.0,0.4703160753350598,0.07142857142857142,0.0,0.175,0.0
0.03968253968253968,0.33707865168539325,0.031914893617021274,0.5321100917431193,0.3333333333333333,0.13749402801176783,0.35714285714285715,1.0,0.625,1.0
0.30952380952380953,0.797752808988764,0.3723404255319149,0.8715596330275229,1.0,0.5100958032638487,0.0,0.0,0.175,0.5
0.36507936507936506,0.34831460674157305,0.010638297872340425,0.44954128440366975,0.3333333333333333,0.5053182126782167,0.07142857142857142,0.3333333333333333,0.45,0.0
0.3888888888888889,0.12359550561797752,0.2127659574468085,0.1559633027522936,0.6666666666666666,0.543161759159144,0.35714285714285715,0.6666666666666666,0.4,1.0
0.29365079365079366,0.5393258426966292,0.13829787234042554,0.6330275229357798,1.0,0.5357187759310014,0.14285714285714285,0.0,0.1,0.0
0.047619047619047616,0.9662921348314607,0.05319148936170213,0.7247706422018348,1.0,0.4802735799240614,0.21428571428571427,0.0,0.15,0.0
0.31746031746031744,0.8876404494382022,0.6382978723404256,0.9541284403669725,1.0,0.5516608413588472,0.8571428571428571,0.0,0.125,0.5
0.15079365079365079,0.7078651685393258,0.09574468085106383,0.6605504587155964,0.3333333333333333,0.5015715758505368,0.07142857142857142,0.0,0.1,1.0
0.3492063492063492,0.6179775280898876,0.22340425531914893,0.7431192660550459,1.0,0.5415021750609771,0.0,1.0,0.05,0.0
0.5396825396825397,0.1797752808988764,0.0425531914893617,0.12844036697247707,0.3333333333333333,0.5739143554024491,0.5714285714285714,1.0,0.475,1.0
0.15873015873015872,0.651685393258427,0.19148936170212766,0.5321100917431193,1.0,0.47992154693354117,0.07142857142857142,0.0,0.1,0.0
0.5,0.5730337078651685,0.09574468085106383,0.22018348623853212,0.0,0.5379064095149486,0.35714285714285715,0.0,0.325,0.5
0.1111111111111111,0.47191011235955055,0.2978723404255319,0.6330275229357798,1.0,0.4892252759687192,0.0,0.0,0.15,0.0
0.373015873015873,0.5617977528089888,0.3191489361702128,0.44954128440366975,1.0,0.5093665920691994,0.07142857142857142,1.0,0.4,0.0
0.38095238095238093,0.5280898876404494,0.30851063829787234,0.26605504587155965,0.3333333333333333,0.5127863411199676,0.21428571428571427,0.0,0.325,1.0
0.1746031746031746,0.5168539325842697,0.1702127659574468,0.6238532110091743,1.0,0.49025622972667154,0.07142857142857142,0.0,0.175,1.0
0.5158730158730159,0.29213483146067415,0.20212765957446807,0.045871559633027525,0.3333333333333333,0.5689858935351655,0.7857142857142857,0.6666666666666666,0.45,0.5
0.14285714285714285,0.8764044943820225,0.2978723404255319,0.6605504587155964,1.0,0.45849782493902286,0.0,0.0,0.225,0.0
0.3412698412698413,0.5056179775280899,0.2127659574468085,0.8899082568807339,0.3333333333333333,0.5207573738338908,0.21428571428571427,0.6666666666666666,0.05,0.5
0.38095238095238093,0.5280898876404494,0.02127659574468085,0.14678899082568808,0.6666666666666666,0.5446704719756594,0.5714285714285714,0.0,0.3,0.5
0.2857142857142857,0.5168539325842697,0.19148936170212766,0.44036697247706424,0.3333333333333333,0.5243279941663104,0.07142857142857142,0.3333333333333333,0.25,1.0
0.07936507936507936,0.3146067415730337,0.10638297872340426,0.6788990825688074,0.3333333333333333,0.5600593427041163,0.5714285714285714,1.0,0.275,0.5
0.5555555555555556,0.9662921348314607,0.425531914893617,0.6880733944954128,0.6666666666666666,0.5330785285020996,0.5714285714285714,0.3333333333333333,0.5,0.5
0.30158730158730157,0.6179775280898876,0.5851063829787234,0.963302752293578,1.0,0.5017224471321883,0.14285714285714285,0.6666666666666666,0.25,0.0
0.05555555555555555,0.550561797752809,0.11702127659574468,0.8348623853211009,1.0,0.24038824209811666,0.14285714285714285,1.0,0.475,1.0
0.4444444444444444,0.550561797752809,0.1276595744680851,0.7431192660550459,1.0,0.509944931982197,0.0,0.6666666666666666,0.225,1.0
0.42063492063492064,0.38202247191011235,0.19148936170212766,0.12844036697247707,0.6666666666666666,0.5585506298876008,0.7857142857142857,0.6666666666666666,0.45,1.0
0.4603174603174603,0.48314606741573035,0.1702127659574468,0.10091743119266056,1.0,0.5075812819029897,0.14285714285714285,0.6666666666666666,0.425,0.0
0.12698412698412698,0.6292134831460674,0.11702127659574468,0.5596330275229358,1.0,0.4778344942040281,0.07142857142857142,0.0,0.1,0.0
0.6031746031746031,0.6179775280898876,0.4787234042553192,0.944954128440367,0.3333333333333333,0.5462546204330005,0.9285714285714286,0.6666666666666666,0.175,1.0
0.3253968253968254,0.5617977528089888,0.2553191489361702,0.28440366972477066,1.0,0.5184440141819002,0.2857142857142857,1.0,0.275,0.5
0.4444444444444444,0.4606741573033708,0.22340425531914893,0.4036697247706422,0.3333333333333333,0.5109507405265405,0.2857142857142857,0.0,0.4,1.0
0.4444444444444444,0.6179775280898876,0.10638297872340426,0.11926605504587157,0.3333333333333333,0.5028036913173578,0.2857142857142857,0.0,0.35,0.5
0.4444444444444444,0.48314606741573035,0.05319148936170213,0.44036697247706424,0.3333333333333333,0.5278483240715128,0.14285714285714285,0.0,0.425,0.5
0.5476190476190477,0.9550561797752809,0.26595744680851063,0.6788990825688074,1.0,0.503080288667052,0.5714285714285714,0.3333333333333333,0.325,1.0
0.15873015873015872,0.5280898876404494,0.3617021276595745,0.6146788990825688,1.0,0.4953858533028237,0.07142857142857142,0.0,0.225,1.0
0.1349206349206349,0.7303370786516854,0.35106382978723405,0.7889908256880734,1.0,0.46840503910080705,0.0,0.0,0.2,0.0
0.5238095238095238,0.30337078651685395,0.18085106382978725,0.11926605504587157,0.3333333333333333,0.5665719530287407,0.5,0.3333333333333333,0.45,0.5
0.31746031746031744,0.5280898876404494,0.19148936170212766,0.14678899082568808,1.0,0.5199527269984157,0.07142857142857142,0.0,0.375,1.0
0.2698412698412698,0.5617977528089888,0.10638297872340426,0.5321100917431193,1.0,0.5421056601875833,0.21428571428571427,0.0,0.1,1.0
0.19047619047619047,0.651685393258427,0.0425531914893617,0.4954128440366973,0.3333333333333333,0.48409565239256697,0.0,0.0,0.175,1.0
0.2222222222222222,0.4943820224719101,0.05319148936170213,0.6422018348623854,1.0,0.49664311398325317,0.07142857142857142,0.0,0.15,1.0
0.3333333333333333,0.651685393258427,0.06382978723404255,0.13761467889908258,0.3333333333333333,0.5311172018406296,0.14285714285714285,0.6666666666666666,0.425,0.0
0.31746031746031744,0.6292134831460674,0.1276595744680851,0.3302752293577982,0.3333333333333333,0.5208830999019335,0.14285714285714285,0.6666666666666666,0.45,0.0
0.5317460317460317,0.29213483146067415,0.18085106382978725,0.05504587155963303,0.3333333333333333,0.538384168573512,0.42857142857142855,0.0,0.4,0.0
0.42857142857142855,0.6179775280898876,0.14893617021276595,0.6972477064220184,1.0,0.5175890769192084,0.21428571428571427,0.3333333333333333,0.175,0.5
0.12698412698412698,0.4606741573033708,0.0425531914893617,0.5137614678899083,1.0,0.8867459579069126,0.2857142857142857,0.6666666666666666,0.625,1.0
0.1746031746031746,0.651685393258427,0.05319148936170213,0.7247706422018348,1.0,0.47569715104729793,0.07142857142857142,0.0,0.225,0.0
0.36507936507936506,0.47191011235955055,0.1276595744680851,0.8165137614678899,1.0,0.5231964595539237,0.21428571428571427,0.0,0.075,0.5
0.18253968253968253,0.7191011235955056,0.2553191489361702,0.8256880733944955,1.0,0.48414594281978407,0.0,0.0,0.25,1.0
0.47619047619047616,0.25842696629213485,0.07446808510638298,0.1743119266055046,0.3333333333333333,0.5767306193266108,0.5,0.0,0.3,0.5
0.1746031746031746,0.8876404494382022,0.13829787234042554,0.6697247706422018,0.3333333333333333,0.4645578214186929,0.07142857142857142,0.0,0.1,1.0
0.3888888888888889,0.5280898876404494,0.4148936170212766,0.4954128440366973,1.0,0.5102718197591086,0.07142857142857142,0.6666666666666666,0.1,1.0
0.3253968253968254,0.7303370786516854,0.35106382978723405,0.7247706422018348,1.0,0.5462043300057834,0.21428571428571427,0.3333333333333333,0.2,1.0
0.4126984126984127,0.30337078651685395,0.1276595744680851,0.10091743119266056,0.6666666666666666,0.5755236490733985,0.5,0.0,0.3,1.0
0.09523809523809523,0.30337078651685395,0.20212765957446807,0.6972477064220184,0.0,0.9240866001156679,0.2857142857142857,0.6666666666666666,0.275,1.0
0.19047619047619047,0.6292134831460674,0.2553191489361702,0.4954128440366973,0.3333333333333333,0.48608212426764547,0.07142857142857142,0.0,0.075,1.0
0.35714285714285715,0.550561797752809,0.05319148936170213,0.06422018348623854,0.6666666666666666,0.5695893786617716,0.5,0.6666666666666666,0.25,0.0
