INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2025-06-03T20:00:00-00:00,2025-06-03T21:00:00-00:00,2025-06-03,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,21.97905,23
2025-06-03T18:00:00-00:00,2025-06-03T19:00:00-00:00,2025-06-03,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,19.34148,23
2025-06-03T15:00:00-00:00,2025-06-03T16:00:00-00:00,2025-06-03,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,23.70508,23
2025-06-03T12:00:00-00:00,2025-06-03T13:00:00-00:00,2025-06-03,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,42.52715,23
2025-06-03T07:00:00-00:00,2025-06-03T08:00:00-00:00,2025-06-03,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,41.65654,23
2025-06-04T05:00:00-00:00,2025-06-04T06:00:00-00:00,2025-06-03,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,42.98815,23
2025-06-03T19:00:00-00:00,2025-06-03T20:00:00-00:00,2025-06-03,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,20.46178,23
2025-06-03T08:00:00-00:00,2025-06-03T09:00:00-00:00,2025-06-03,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,41.54225,23
2025-06-03T16:00:00-00:00,2025-06-03T17:00:00-00:00,2025-06-03,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,23.25556,23
2025-06-03T14:00:00-00:00,2025-06-03T15:00:00-00:00,2025-06-03,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,27.91914,23
2025-06-04T03:00:00-00:00,2025-06-04T04:00:00-00:00,2025-06-03,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,54.24976,23
2025-06-04T04:00:00-00:00,2025-06-04T05:00:00-00:00,2025-06-03,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,48.92649,23
2025-06-04T00:00:00-00:00,2025-06-04T01:00:00-00:00,2025-06-03,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,34.45386,23
2025-06-03T22:00:00-00:00,2025-06-03T23:00:00-00:00,2025-06-03,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,25.09946,23
2025-06-03T11:00:00-00:00,2025-06-03T12:00:00-00:00,2025-06-03,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,40.79135,23
2025-06-03T10:00:00-00:00,2025-06-03T11:00:00-00:00,2025-06-03,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,37.3994,23
2025-06-03T09:00:00-00:00,2025-06-03T10:00:00-00:00,2025-06-03,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,40.64215,23
2025-06-04T02:00:00-00:00,2025-06-04T03:00:00-00:00,2025-06-03,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,55.41779,23
2025-06-04T06:00:00-00:00,2025-06-04T07:00:00-00:00,2025-06-03,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,42.03299,23
2025-06-03T23:00:00-00:00,2025-06-04T00:00:00-00:00,2025-06-03,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,28.67322,23
2025-06-03T21:00:00-00:00,2025-06-03T22:00:00-00:00,2025-06-03,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,23.32319,23
2025-06-04T02:00:00-00:00,2025-06-04T03:00:00-00:00,2025-06-03,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.54061,24
2025-06-03T18:00:00-00:00,2025-06-03T19:00:00-00:00,2025-06-03,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,24
2025-06-04T04:00:00-00:00,2025-06-04T05:00:00-00:00,2025-06-03,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.03235,24
2025-06-03T09:00:00-00:00,2025-06-03T10:00:00-00:00,2025-06-03,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.41049,24
2025-06-03T17:00:00-00:00,2025-06-03T18:00:00-00:00,2025-06-03,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.3163,24
2025-06-04T03:00:00-00:00,2025-06-04T04:00:00-00:00,2025-06-03,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.23689,24
2025-06-03T11:00:00-00:00,2025-06-03T12:00:00-00:00,2025-06-03,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.4691,24
2025-06-03T22:00:00-00:00,2025-06-03T23:00:00-00:00,2025-06-03,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.5135,24
2025-06-03T10:00:00-00:00,2025-06-03T11:00:00-00:00,2025-06-03,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.41513,24
2025-06-04T01:00:00-00:00,2025-06-04T02:00:00-00:00,2025-06-03,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.60623,24
2025-06-04T05:00:00-00:00,2025-06-04T06:00:00-00:00,2025-06-03,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.53305,24
2025-06-03T12:00:00-00:00,2025-06-03T13:00:00-00:00,2025-06-03,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.49757,24
2025-06-03T13:00:00-00:00,2025-06-03T14:00:00-00:00,2025-06-03,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.91073,24
2025-06-03T20:00:00-00:00,2025-06-03T21:00:00-00:00,2025-06-03,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,24
2025-06-03T23:00:00-00:00,2025-06-04T00:00:00-00:00,2025-06-03,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.74046,24
2025-06-04T06:00:00-00:00,2025-06-04T07:00:00-00:00,2025-06-03,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.5128,24
2025-06-03T07:00:00-00:00,2025-06-03T08:00:00-00:00,2025-06-03,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.43739,24
2025-06-03T21:00:00-00:00,2025-06-03T22:00:00-00:00,2025-06-03,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.50201,24
2025-06-03T16:00:00-00:00,2025-06-03T17:00:00-00:00,2025-06-03,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.35115,24
2025-06-04T00:00:00-00:00,2025-06-04T01:00:00-00:00,2025-06-03,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.84673,24
2025-06-03T08:00:00-00:00,2025-06-03T09:00:00-00:00,2025-06-03,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-0.41542,24
2025-06-03T14:00:00-00:00,2025-06-03T15:00:00-00:00,2025-06-03,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.0693,24
2025-06-03T15:00:00-00:00,2025-06-03T16:00:00-00:00,2025-06-03,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.29193,24
2025-06-03T19:00:00-00:00,2025-06-03T20:00:00-00:00,2025-06-03,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,24
2025-06-03T13:00:00-00:00,2025-06-03T14:00:00-00:00,2025-06-03,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T23:00:00-00:00,2025-06-04T00:00:00-00:00,2025-06-03,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T08:00:00-00:00,2025-06-03T09:00:00-00:00,2025-06-03,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T14:00:00-00:00,2025-06-03T15:00:00-00:00,2025-06-03,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-04T00:00:00-00:00,2025-06-04T01:00:00-00:00,2025-06-03,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-04T02:00:00-00:00,2025-06-04T03:00:00-00:00,2025-06-03,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-04T05:00:00-00:00,2025-06-04T06:00:00-00:00,2025-06-03,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-04T06:00:00-00:00,2025-06-04T07:00:00-00:00,2025-06-03,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T10:00:00-00:00,2025-06-03T11:00:00-00:00,2025-06-03,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T12:00:00-00:00,2025-06-03T13:00:00-00:00,2025-06-03,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-04T03:00:00-00:00,2025-06-04T04:00:00-00:00,2025-06-03,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T09:00:00-00:00,2025-06-03T10:00:00-00:00,2025-06-03,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T18:00:00-00:00,2025-06-03T19:00:00-00:00,2025-06-03,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T19:00:00-00:00,2025-06-03T20:00:00-00:00,2025-06-03,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-04T04:00:00-00:00,2025-06-04T05:00:00-00:00,2025-06-03,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T11:00:00-00:00,2025-06-03T12:00:00-00:00,2025-06-03,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T22:00:00-00:00,2025-06-03T23:00:00-00:00,2025-06-03,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-04T01:00:00-00:00,2025-06-04T02:00:00-00:00,2025-06-03,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T15:00:00-00:00,2025-06-03T16:00:00-00:00,2025-06-03,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T16:00:00-00:00,2025-06-03T17:00:00-00:00,2025-06-03,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T17:00:00-00:00,2025-06-03T18:00:00-00:00,2025-06-03,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T20:00:00-00:00,2025-06-03T21:00:00-00:00,2025-06-03,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T21:00:00-00:00,2025-06-03T22:00:00-00:00,2025-06-03,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-03T07:00:00-00:00,2025-06-03T08:00:00-00:00,2025-06-03,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,25
2025-06-04T13:00:00-00:00,2025-06-04T14:00:00-00:00,2025-06-04,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,38.3529,26
2025-06-04T23:00:00-00:00,2025-06-05T00:00:00-00:00,2025-06-04,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,21.3265,26
2025-06-05T00:00:00-00:00,2025-06-05T01:00:00-00:00,2025-06-04,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,27.08149,26
2025-06-04T07:00:00-00:00,2025-06-04T08:00:00-00:00,2025-06-04,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.60247,26
2025-06-04T08:00:00-00:00,2025-06-04T09:00:00-00:00,2025-06-04,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.62618,26
2025-06-04T12:00:00-00:00,2025-06-04T13:00:00-00:00,2025-06-04,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,37.93127,26
2025-06-04T17:00:00-00:00,2025-06-04T18:00:00-00:00,2025-06-04,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,18.40584,26
2025-06-04T19:00:00-00:00,2025-06-04T20:00:00-00:00,2025-06-04,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,16.41,26
2025-06-04T14:00:00-00:00,2025-06-04T15:00:00-00:00,2025-06-04,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,25.78909,26
2025-06-04T22:00:00-00:00,2025-06-04T23:00:00-00:00,2025-06-04,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,19.93081,26
2025-06-04T09:00:00-00:00,2025-06-04T10:00:00-00:00,2025-06-04,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,35.27454,26
2025-06-04T10:00:00-00:00,2025-06-04T11:00:00-00:00,2025-06-04,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.59043,26
2025-06-05T01:00:00-00:00,2025-06-05T02:00:00-00:00,2025-06-04,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.93242,26
2025-06-05T03:00:00-00:00,2025-06-05T04:00:00-00:00,2025-06-04,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,51.55903,26
2025-06-04T11:00:00-00:00,2025-06-04T12:00:00-00:00,2025-06-04,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,34.94836,26
2025-06-04T15:00:00-00:00,2025-06-04T16:00:00-00:00,2025-06-04,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.53212,26
2025-06-04T20:00:00-00:00,2025-06-04T21:00:00-00:00,2025-06-04,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,16.63613,26
2025-06-04T21:00:00-00:00,2025-06-04T22:00:00-00:00,2025-06-04,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,16.9059,26
2025-06-05T02:00:00-00:00,2025-06-05T03:00:00-00:00,2025-06-04,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,50.49983,26
2025-06-05T04:00:00-00:00,2025-06-05T05:00:00-00:00,2025-06-04,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.2998,26
2025-06-05T05:00:00-00:00,2025-06-05T06:00:00-00:00,2025-06-04,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,41.44068,26
2025-06-05T06:00:00-00:00,2025-06-05T07:00:00-00:00,2025-06-04,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,40.69915,26
2025-06-04T18:00:00-00:00,2025-06-04T19:00:00-00:00,2025-06-04,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,15.9,26
2025-06-04T16:00:00-00:00,2025-06-04T17:00:00-00:00,2025-06-04,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,13.09304,26
2025-06-05T00:00:00-00:00,2025-06-05T01:00:00-00:00,2025-06-04,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-1.65949,27
2025-06-04T14:00:00-00:00,2025-06-04T15:00:00-00:00,2025-06-04,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.65426,27
2025-06-05T06:00:00-00:00,2025-06-05T07:00:00-00:00,2025-06-04,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,27
2025-06-05T04:00:00-00:00,2025-06-05T05:00:00-00:00,2025-06-04,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,27
2025-06-05T02:00:00-00:00,2025-06-05T03:00:00-00:00,2025-06-04,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,27
2025-06-04T22:00:00-00:00,2025-06-04T23:00:00-00:00,2025-06-04,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-6.42309,27
2025-06-04T21:00:00-00:00,2025-06-04T22:00:00-00:00,2025-06-04,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-6.96614,27
2025-06-04T16:00:00-00:00,2025-06-04T17:00:00-00:00,2025-06-04,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-11.74183,27
2025-06-04T09:00:00-00:00,2025-06-04T10:00:00-00:00,2025-06-04,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,27
2025-06-04T08:00:00-00:00,2025-06-04T09:00:00-00:00,2025-06-04,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,27
2025-06-04T07:00:00-00:00,2025-06-04T08:00:00-00:00,2025-06-04,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,27
2025-06-05T03:00:00-00:00,2025-06-05T04:00:00-00:00,2025-06-04,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,27
2025-06-04T20:00:00-00:00,2025-06-04T21:00:00-00:00,2025-06-04,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-6.97591,27
2025-06-04T19:00:00-00:00,2025-06-04T20:00:00-00:00,2025-06-04,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-6.53866,27
2025-06-04T18:00:00-00:00,2025-06-04T19:00:00-00:00,2025-06-04,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-8.0863,27
2025-06-04T11:00:00-00:00,2025-06-04T12:00:00-00:00,2025-06-04,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,27
2025-06-04T23:00:00-00:00,2025-06-05T00:00:00-00:00,2025-06-04,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-6.03618,27
2025-06-04T12:00:00-00:00,2025-06-04T13:00:00-00:00,2025-06-04,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,27
2025-06-04T15:00:00-00:00,2025-06-04T16:00:00-00:00,2025-06-04,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.88037,27
2025-06-05T05:00:00-00:00,2025-06-05T06:00:00-00:00,2025-06-04,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,27
2025-06-05T01:00:00-00:00,2025-06-05T02:00:00-00:00,2025-06-04,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,27
2025-06-04T17:00:00-00:00,2025-06-04T18:00:00-00:00,2025-06-04,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.2784,27
2025-06-04T13:00:00-00:00,2025-06-04T14:00:00-00:00,2025-06-04,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,27
2025-06-04T10:00:00-00:00,2025-06-04T11:00:00-00:00,2025-06-04,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,27
2025-06-05T03:00:00-00:00,2025-06-05T04:00:00-00:00,2025-06-04,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,52.84854,28
